Na2O,B2O3,SiO2,K_W_Tc,gamma_Tc,H_prime_Tc
0.225,0.575,0.2,0.13215892062881937,0.49857682199226333,0.2217268935484668
0.225,0.6,0.175,0.13286299676163463,0.49949974947276715,0.21995358158578632
0.225,0.625,0.15,0.13591608221828472,0.4992838682392454,0.22559438259968334
0.225,0.65,0.125,0.13501130755520832,0.49849954648669853,0.22531662279130024
0.225,0.675,0.1,0.13689731439200295,0.4985169745421012,0.21740928054738046
0.225,0.7,0.075,0.14979760068836323,0.5015770647099216,0.20885252459802114
0.225,0.725,0.05,0.17053990060477087,0.5143349121635186,0.22407056728760988
0.225,0.75,0.025,0.17552259200154055,0.5132388421467984,0.24718450299695557
0.225,0.775,0.0,0.12807554992016748,0.4809139032852792,0.18243535184354795
0.25,0.0,0.75,0.2005167868423194,0.5184825790394517,0.3092664603135333
0.25,0.025,0.725,0.16014791820599278,0.5090000495004554,0.20639666605633145
0.25,0.05,0.7,0.1540409338755952,0.5034265670335053,0.2250898805593162
0.25,0.075,0.675,0.14093235630287115,0.48862426634183154,0.23559537665463773
0.25,0.1,0.65,0.1389308439024199,0.4807425744986926,0.23117397183115873
0.25,0.125,0.625,0.13903827559246812,0.4769477073960482,0.2327748178171328
0.25,0.15,0.6,0.1383569055378026,0.47673119821393584,0.23650894622412114
0.25,0.175,0.575,0.13816257714312194,0.47958006198967296,0.22048878298152602
0.25,0.2,0.55,0.13561088581338854,0.4763616382104238,0.21338940879314358
0.25,0.225,0.525,0.1330216929539419,0.47572354876387196,0.22454122421295244
0.25,0.25,0.5,0.1334099115965822,0.473906146936919,0.2305170077567277
0.25,0.275,0.475,0.1321626641639833,0.477604945126421,0.22821535502637846
0.25,0.3,0.45,0.14033859758079537,0.49071848163130666,0.23707170705191075
0.25,0.325,0.425,0.1365078456631042,0.4902022417349775,0.2304214904949452
0.25,0.35,0.4,0.1347992104775657,0.4909340966944262,0.2295018650522199
0.25,0.375,0.375,0.1342272876121732,0.4886805660218475,0.23604632108483328
0.25,0.4,0.35,0.1388964249124429,0.486754757361963,0.23375080570594267
0.25,0.425,0.325,0.13098156522015633,0.4860586908633389,0.23178589389918147
0.25,0.45,0.3,0.13357518314209224,0.49094023602057396,0.23516667694769997
0.25,0.475,0.275,0.13097036147079008,0.49217082474728807,0.22976627482670992
0.25,0.5,0.25,0.12949314134654089,0.4904647118314134,0.23980289017185227
0.25,0.525,0.225,0.13159967824607732,0.49117983673054,0.23780157416932038
0.25,0.55,0.2,0.12975781268499081,0.49243208598423893,0.23114502454484037
0.25,0.575,0.175,0.13044955170084999,0.4923131464620864,0.21387925247864792
0.25,0.6,0.15,0.13246477480479993,0.492538996327721,0.21145055025738876
0.25,0.625,0.125,0.13072449427355992,0.491197911948187,0.21967625420821307
0.25,0.65,0.1,0.13592526877550168,0.49517683864632905,0.2236551244023392
0.25,0.675,0.075,0.14844459833477008,0.4951195589235728,0.20876469196284858
0.25,0.7,0.05,0.16127512229113505,0.509660535503034,0.2289765019858657
0.25,0.725,0.025,0.17052850949364043,0.5071868433256409,0.24554720140947858
0.25,0.75,0.0,0.12142469245613918,0.4881747270975393,0.18027459948040034
0.275,0.0,0.725,0.20246274019399987,0.5215983958659741,0.30563859538880767
0.275,0.025,0.7,0.15353231089512678,0.5043560113838267,0.20454438707182443
0.275,0.05,0.675,0.15136583968933956,0.4968355715880141,0.23201445747488392
0.275,0.075,0.65,0.14217135419680027,0.4846407105055469,0.23855386450633304
0.275,0.1,0.625,0.1447810591494939,0.4801230645731514,0.23988594413369793
0.275,0.125,0.6,0.1406118294441759,0.47343163126627347,0.23578714397778147
0.275,0.15,0.575,0.1412546386094019,0.4750481434403252,0.23744973358249546
0.275,0.175,0.55,0.13981220617175047,0.4797979183160763,0.22129903890614547
0.275,0.2,0.525,0.13974476419240428,0.4800407427708263,0.21934871347475796
0.275,0.225,0.5,0.13440736134257253,0.47864043877344875,0.22785286036539903
0.275,0.25,0.475,0.12950151569989826,0.47723524860848043,0.22823668852371423
0.275,0.275,0.45,0.130969335790453,0.4777039211862612,0.22909713010061133
0.275,0.3,0.425,0.13160486440378213,0.4881546109579956,0.24377300314231415
0.275,0.325,0.4,0.1309186533171477,0.4879460257354195,0.2418486626411125
0.275,0.35,0.375,0.1321657654249529,0.48801118343808797,0.23221177464285264
0.275,0.375,0.35,0.13070110159934523,0.4843566131456112,0.23528396119107758
0.275,0.4,0.325,0.13414931063141822,0.4817265110008833,0.2319894703454268
0.275,0.425,0.3,0.13050635135974448,0.48264647077317263,0.2268281574342881
0.275,0.45,0.275,0.12658612039590136,0.4852136909984352,0.23268531789896293
0.275,0.475,0.25,0.1279025831014682,0.48342584622823975,0.23708761657583896
0.275,0.5,0.225,0.1274060079352637,0.48253399073410747,0.2365652750586943
0.275,0.525,0.2,0.12650306938686995,0.4822102029504958,0.23955044967221487
0.275,0.55,0.175,0.1254798541747109,0.483332733725365,0.22613899621371417
0.275,0.575,0.15,0.12651732976251093,0.4842932567427851,0.21871701293707424
0.275,0.6,0.125,0.12606873848943226,0.4849120252252214,0.2182832844122128
0.275,0.625,0.1,0.13197564272856202,0.48944488439225475,0.21796049733730172
0.275,0.65,0.075,0.1430430852891178,0.4889062222417258,0.2098273781499906
0.275,0.675,0.05,0.15344386083830255,0.5014759931632136,0.22624407019765091
0.275,0.7,0.025,0.16449082305460205,0.5036839271717058,0.24766781997674603
0.275,0.725,0.0,0.11384331739941687,0.4803715757237643,0.1742831103218057
0.3,0.0,0.7,0.20665737198375506,0.5185971277239688,0.3179554457781857
0.3,0.025,0.675,0.15111353785152182,0.49802587388396785,0.20330684893597678
0.3,0.05,0.65,0.1510102925699205,0.4937801928332399,0.23177708744867764
0.3,0.075,0.625,0.14310372021033677,0.48630217655354735,0.23670269033090094
0.3,0.1,0.6,0.14600474840949168,0.47661757683984396,0.23810614523538123
0.3,0.125,0.575,0.13612366064482592,0.47288406191654425,0.2284581068348497
0.3,0.15,0.55,0.1371596891990471,0.4736483836952099,0.23625620555144156
0.3,0.175,0.525,0.13805470245379978,0.4739794158793225,0.2262845652743512
0.3,0.2,0.5,0.13690244991872688,0.47279193523529073,0.22499921241753454
0.3,0.225,0.475,0.13549376497340163,0.4728795861984416,0.23205364411370138
0.3,0.25,0.45,0.1357035774735948,0.47403528925069216,0.23357285775759223
0.3,0.275,0.425,0.13242013581706646,0.47365723453640546,0.2337755607542295
0.3,0.3,0.4,0.1324150587546538,0.4823165578960517,0.24182455082097737
0.3,0.325,0.375,0.13613525684841957,0.4835900561698473,0.2450348686361637
0.3,0.35,0.35,0.13271969895137803,0.4841883804037171,0.24162545211385694
0.3,0.375,0.325,0.13086642795079306,0.4810940782592026,0.24281227592740462
0.3,0.4,0.3,0.13025782163999675,0.47910563615226126,0.23702311687206673
0.3,0.425,0.275,0.12476042758289094,0.4800429102846275,0.23186668466233512
0.3,0.45,0.25,0.1258687177762729,0.48128917005130745,0.23752681460124983
0.3,0.475,0.225,0.1269630150895209,0.48078056267912395,0.23611024987080168
0.3,0.5,0.2,0.12455146613664293,0.479470001768606,0.24498573941422597
0.3,0.525,0.175,0.12498581339646109,0.4805241111422266,0.24066162141741546
0.3,0.55,0.15,0.12572079763303975,0.48034910517665047,0.2260749880964218
0.3,0.575,0.125,0.12678538428721545,0.481816578240501,0.22126611651083938
0.3,0.6,0.1,0.13151208707946138,0.48306283443263665,0.210280705612282
0.3,0.625,0.075,0.14050545796872924,0.4837226109209054,0.21403193049535443
0.3,0.65,0.05,0.14902745199573714,0.4935153966226353,0.2202915598055916
0.3,0.675,0.025,0.15914602790037732,0.4967998019485123,0.24126670115194948
0.3,0.7,0.0,0.09876455846563063,0.46960123244906327,0.17465029664135107
0.325,0.0,0.675,0.16433450933680938,0.48939747925173616,0.27813536175228437
0.325,0.025,0.65,0.150403238763472,0.48974329296627694,0.2126218466941821
0.325,0.05,0.625,0.1524442782393752,0.48468640192425616,0.23140758264336436
0.325,0.075,0.6,0.1455874921091023,0.47619742687956573,0.231569667400977
0.325,0.1,0.575,0.13600113934166816,0.4681820616181955,0.23166314312871528
0.325,0.125,0.55,0.1377010968853705,0.4645853436403776,0.2346964621986806
0.325,0.15,0.525,0.13775733674739907,0.46745636304268445,0.24041073752130548
0.325,0.175,0.5,0.1382315749585235,0.46922654293272453,0.23614702461607334
0.325,0.2,0.475,0.13777119772350802,0.4676159504423672,0.23557059325467067
0.325,0.225,0.45,0.1376955667058845,0.46965559544457847,0.24026563683290758
0.325,0.25,0.425,0.13496196496669344,0.4691844709132046,0.23330473377017535
0.325,0.275,0.4,0.1339529370702,0.4709277553381891,0.2339738574068719
0.325,0.3,0.375,0.133835239731788,0.4792663115011262,0.24366466149025862
0.325,0.325,0.35,0.13387264920425074,0.4804934498178279,0.2437528631349511
0.325,0.35,0.325,0.13594556186936257,0.48097520993545007,0.2440261011427009
0.325,0.375,0.3,0.13438688967442985,0.47657806010243164,0.2471624806706184
0.325,0.4,0.275,0.13266765535649178,0.4755619009028827,0.25217736329290025
0.325,0.425,0.25,0.13320433113071237,0.4769520020351642,0.2405780980154675
0.325,0.45,0.225,0.13441181840458155,0.4745148196685827,0.2412767495947364
0.325,0.475,0.2,0.1326846964548282,0.47592517035612886,0.2458489087179367
0.325,0.5,0.175,0.12936840879438588,0.47573052014390926,0.24284457607690224
0.325,0.525,0.15,0.1292807877713317,0.4761516302265816,0.2423624981394981
0.325,0.55,0.125,0.12787677168495096,0.4765326695425383,0.22439491861048386
0.325,0.575,0.1,0.13330432033005368,0.4806058726037366,0.20991559657394288
0.325,0.6,0.075,0.1372410327912325,0.4823853122460824,0.21463278472371947
0.325,0.625,0.05,0.14633723597098558,0.4913084906419918,0.21205632051174736
0.325,0.65,0.025,0.158291787646303,0.4921389460534318,0.24959569798797926
0.325,0.675,0.0,0.08832698003824355,0.4690377697635041,0.1340378389946121
0.35,0.0,0.65,0.17446391562294358,0.4912274547351431,0.326047749080528
0.35,0.025,0.625,0.14518149010389453,0.4863168481218539,0.22268954090796333
0.35,0.05,0.6,0.14920832119235128,0.4826903505342899,0.23516914398919975
0.35,0.075,0.575,0.13748261499320716,0.47235802857179116,0.22289135253018505
0.35,0.1,0.55,0.1382901299566873,0.4666961003642544,0.24208146320285287
0.35,0.125,0.525,0.13873420989906526,0.46254909774144454,0.24138998621271593
0.35,0.15,0.5,0.1395621202543013,0.46424746184883664,0.24226496759008104
0.35,0.175,0.475,0.1451929975186492,0.46419002329233405,0.23858992694244985
0.35,0.2,0.45,0.14250541633824465,0.46374386081647273,0.23444960636220963
0.35,0.225,0.425,0.1405685894192859,0.4649267737928293,0.2351364825590225
0.35,0.25,0.4,0.14027848979770818,0.46515983323750787,0.2307332101431921
0.35,0.275,0.375,0.13888687173152017,0.4666519179942887,0.23075773547381936
0.35,0.3,0.35,0.13695654944851596,0.47551237691323256,0.2360846974440863
0.35,0.325,0.325,0.1363088526772148,0.4757710203234138,0.23884371617138833
0.35,0.35,0.3,0.13527522810625514,0.47716378923573466,0.23756745516285474
0.35,0.375,0.275,0.12996492144423044,0.4743847602188518,0.24109046415414795
0.35,0.4,0.25,0.13012792318448735,0.4720236208122873,0.24553364263804092
0.35,0.425,0.225,0.13217759243313898,0.4735836500629108,0.23108763792403167
0.35,0.45,0.2,0.12908266465602744,0.47145271693097923,0.2307600537426588
0.35,0.475,0.175,0.12920723447939272,0.4698313917924893,0.23074890922089342
0.35,0.5,0.15,0.12426361056225467,0.47161943462029216,0.23600127796599263
0.35,0.525,0.125,0.12285748069797768,0.473707885084342,0.22557113398684223
0.35,0.55,0.1,0.13117013443175607,0.47815355984315694,0.21827835484273095
0.35,0.575,0.075,0.13775062600360188,0.4802223437938672,0.21010855327598793
0.35,0.6,0.05,0.14604883704237387,0.48914312793697545,0.20807402899542446
0.35,0.625,0.025,0.15539166643456964,0.4915026561487956,0.23523936074034313
0.35,0.65,0.0,0.08835261977347479,0.466331510116725,0.11111744231612912
0.375,0.0,0.625,0.19453238126820346,0.49602812544343117,0.3151586324133925
0.375,0.025,0.6,0.14701976986048504,0.48458468533035415,0.22678678759637808
0.375,0.05,0.575,0.14657564923002872,0.4821396008030456,0.23511126772277155
0.375,0.075,0.55,0.13763526928594585,0.4723792323737846,0.23211667247995368
0.375,0.1,0.525,0.13881518614886454,0.4652890783186004,0.23520955425220635
0.375,0.125,0.5,0.13904253434868447,0.4600587698073123,0.23123313220640218
0.375,0.15,0.475,0.13774551971720256,0.4611459061869895,0.2330050964796925
0.375,0.175,0.45,0.13636209987689032,0.4614037391685018,0.2264524455092235
0.375,0.2,0.425,0.13643858434725187,0.46059967291351983,0.2213657528540733
0.375,0.225,0.4,0.1365490037047579,0.4613735180560766,0.2263754133353949
0.375,0.25,0.375,0.1361670880014632,0.46168792646508977,0.2226596735784792
0.375,0.275,0.35,0.13715502227919646,0.46316323524199354,0.22509164826509515
0.375,0.3,0.325,0.13250503002081304,0.47191725621488784,0.23149331663177702
0.375,0.325,0.3,0.13242059656031763,0.47188247772264114,0.23445724144366742
0.375,0.35,0.275,0.1332141698656062,0.4723090497505407,0.23790250235294952
0.375,0.375,0.25,0.1330025528304013,0.46874267640751727,0.24473152032588652
0.375,0.4,0.225,0.13227541461718093,0.46677579580054074,0.24464159955621162
0.375,0.425,0.2,0.13073990068887142,0.46931409960091386,0.23430686228431089
0.375,0.45,0.175,0.13075181528310784,0.4662387320485732,0.23220486475243501
0.375,0.475,0.15,0.12783792306379171,0.4696762895314698,0.23233253914000696
0.375,0.5,0.125,0.12446766201082253,0.4719948188830018,0.2245930578459025
0.375,0.525,0.1,0.1290297038848035,0.47372876470623587,0.2255287015867535
0.375,0.55,0.075,0.13510562108673924,0.47700063684094113,0.21868001691580066
0.375,0.575,0.05,0.14360589664078896,0.4887597428471455,0.19845866945009916
0.375,0.6,0.025,0.15516840214282612,0.4904619738039825,0.23344560798100933
0.375,0.625,0.0,0.06774163247721043,0.4475090425008064,0.09412193883574699
0.4,0.0,0.6,0.16730163370671822,0.46830970869227356,0.2849434743573092
0.4,0.025,0.575,0.14892645215264366,0.48514349985247057,0.21928137110126408
0.4,0.05,0.55,0.14605783725097152,0.48267239667227485,0.23665073080069998
0.4,0.075,0.525,0.1370857936140002,0.4730527653184315,0.23460169604699566
0.4,0.1,0.5,0.1366713277680087,0.46145094044380286,0.23283546230332966
0.4,0.125,0.475,0.136830242628605,0.45546995671266516,0.22835641221269842
0.4,0.15,0.45,0.13640662889549632,0.4573759583174993,0.2307811528007089
0.4,0.175,0.425,0.1384327398359817,0.4580586207808344,0.22534346382086434
0.4,0.2,0.4,0.13850922430634324,0.4568143826834379,0.22207018766834974
0.4,0.225,0.375,0.1371752641930998,0.45564093828312147,0.22291974419482366
0.4,0.25,0.35,0.13728500513669428,0.4541133481182172,0.22095148819972685
0.4,0.275,0.325,0.13693226767872768,0.4557701800468083,0.22273854138196034
0.4,0.3,0.3,0.13464238708285545,0.461843697007018,0.2203644711678571
0.4,0.325,0.275,0.13366806409574428,0.46223158333019776,0.23333465380586435
0.4,0.35,0.25,0.13718701950295942,0.4631381394650447,0.23796076140956168
0.4,0.375,0.225,0.13504169510480563,0.4618682836656947,0.24250435547115323
0.4,0.4,0.2,0.13683481852328006,0.4610163678879048,0.24297940744531293
0.4,0.425,0.175,0.13192194990740672,0.46107109276585534,0.23066175737700617
0.4,0.45,0.15,0.12782313387849434,0.46236645877613347,0.23200687753339866
0.4,0.475,0.125,0.12410921896259702,0.46480436201231645,0.22204639663120612
0.4,0.5,0.1,0.13050495569693962,0.4719858546007943,0.21718844640515017
0.4,0.525,0.075,0.13543439428753104,0.47621091906483143,0.2164824565443241
0.4,0.55,0.05,0.14414186410594532,0.4877810725067584,0.19998380286251774
0.4,0.575,0.025,0.1555220114671758,0.48937080409465267,0.2228454029101058
0.4,0.6,0.0,0.06869666590283173,0.43499475765902934,0.09197830491545007
0.425,0.0,0.575,0.16587233886475203,0.4551034095076916,0.30325969765418165
0.425,0.025,0.55,0.1545831359722144,0.48637142578374226,0.215719147900704
0.425,0.05,0.525,0.14612844350922788,0.48287881935383437,0.22762647295190713
0.425,0.075,0.5,0.13727415297717355,0.47237122683135996,0.22398542337169555
0.425,0.1,0.475,0.13516720618470435,0.459408606261608,0.22037266008739878
0.425,0.125,0.45,0.13551024458922536,0.4553903801595817,0.21386409717016694
0.425,0.15,0.425,0.1322969946195796,0.4570525082573863,0.2203283686072758
0.425,0.175,0.4,0.134499286270421,0.45773517072072145,0.21726992762106934
0.425,0.2,0.375,0.13467451897038069,0.4574824114270432,0.21352595881290784
0.425,0.225,0.35,0.13696823786042508,0.45620773876244747,0.21633460221739761
0.425,0.25,0.325,0.13772125461923984,0.45272141244140274,0.21025912787119622
0.425,0.275,0.3,0.1375864954818616,0.4557436457941676,0.2156859564077883
0.425,0.3,0.275,0.13793149632555426,0.4610283234376894,0.2184340582240071
0.425,0.325,0.25,0.13688604667191512,0.4608756650181267,0.22653314244820005
0.425,0.35,0.225,0.13873403282365696,0.4613023345009979,0.2238642715279709
0.425,0.375,0.2,0.1373895587804021,0.4592109721315251,0.23057605902234926
0.425,0.4,0.175,0.13798582620448735,0.45936944605903646,0.2325194369245622
0.425,0.425,0.15,0.13404477853483,0.46240207662478816,0.22377085032462918
0.425,0.45,0.125,0.1308615448983961,0.46318783954852727,0.21997071070007995
0.425,0.475,0.1,0.13559126455179243,0.46990385665252815,0.21641915611778423
0.425,0.5,0.075,0.13898326879091588,0.4747861885312657,0.2187441539644125
0.425,0.525,0.05,0.14508341525206625,0.4880100496455367,0.19904686180954076
0.425,0.55,0.025,0.1555216416311037,0.48901295817371854,0.22579573004675135
0.425,0.575,0.0,0.0808103757257533,0.43744472465395773,0.09241652831140369
0.45,0.0,0.55,0.17333989352324694,0.4623324354502774,0.3194515342354444
0.45,0.025,0.525,0.15474442186140452,0.4867684975846722,0.21226465880354076
0.45,0.05,0.5,0.14538612897790043,0.4833717023855513,0.22362809556558488
0.45,0.075,0.475,0.13674089796558567,0.47169974908448237,0.2195194789416455
0.45,0.1,0.45,0.1359165269194083,0.4604192161875244,0.22223389543023206
0.45,0.125,0.425,0.13341858182127625,0.4579578706702623,0.21505427398152818
0.45,0.15,0.4,0.13275074998854003,0.45824980349447114,0.21571177232783792
0.45,0.175,0.375,0.1342475930684702,0.4580245422710453,0.2115536365658178
0.45,0.2,0.35,0.133135256100998,0.4593943423454457,0.20948681620179646
0.45,0.225,0.325,0.13235569559383062,0.4590463137676033,0.20799017209974457
0.45,0.25,0.3,0.13556806605428867,0.45454216336588,0.2056963055592941
0.45,0.275,0.275,0.13625037852517652,0.45581306712077413,0.21024628149859656
0.45,0.3,0.25,0.13729072045478796,0.4639280064226556,0.21455622241753364
0.45,0.325,0.225,0.13684403333362227,0.4635893619869505,0.21815240651257464
0.45,0.35,0.2,0.1420318287526149,0.4631171634257302,0.21436139366339796
0.45,0.375,0.175,0.13951806338083145,0.4629101269218605,0.22422483738417268
0.45,0.4,0.15,0.13783159753613938,0.4618783343172371,0.22562305282478884
0.45,0.425,0.125,0.13249386034723698,0.46292109025460687,0.21472634620728054
0.45,0.45,0.1,0.13681244298440798,0.46988689069737744,0.2172679687971779
0.45,0.475,0.075,0.13795590005384567,0.4746039502179162,0.22293976292088824
0.45,0.5,0.05,0.14454612898318503,0.4880100496455367,0.2047747150051033
0.45,0.525,0.025,0.1528211589258812,0.48919143879037974,0.22659690772241955
0.45,0.55,0.0,0.08654464142153882,0.44062322172812735,0.09236478468355822
0.475,0.0,0.525,0.14865708918452575,0.44552097333824375,0.27307119207121916
0.475,0.025,0.5,0.1505960080592149,0.4858911456267579,0.2112777545306248
0.475,0.05,0.475,0.14426148512631642,0.4834490756776738,0.22629357975759493
0.475,0.075,0.45,0.1357467203505994,0.47035905911700854,0.21503856026227003
0.475,0.1,0.425,0.13297986442442408,0.4610029828029594,0.2155351879663831
0.475,0.125,0.4,0.1335660106206138,0.45654145243726046,0.20915777600517382
0.475,0.15,0.375,0.13250969392783998,0.4576986598341075,0.21139816754303214
0.475,0.175,0.35,0.13345991113779726,0.45747339861068165,0.20826478244571858
0.475,0.2,0.325,0.13374769495426292,0.45722063931700324,0.2043184617291484
0.475,0.225,0.3,0.13296813444709552,0.45777374669778004,0.20782263176081506
0.475,0.25,0.275,0.1360414138443073,0.45352571539606423,0.2025537961595122
0.475,0.275,0.25,0.1344725202177477,0.45479661915095826,0.20296185606822859
0.475,0.3,0.225,0.13553512947082516,0.4636329818622993,0.20915286676329436
0.475,0.325,0.2,0.1369821248781458,0.4612387851895493,0.20938631299785887
0.475,0.35,0.175,0.14092077575914505,0.46417803726706325,0.2127329072810474
0.475,0.375,0.15,0.1378869308350745,0.46598434008264605,0.21888505712982526
0.475,0.4,0.125,0.13505054981303272,0.46227734049419267,0.22158129201918705
0.475,0.425,0.1,0.135437997316392,0.4686411857045097,0.21019721715568973
0.475,0.45,0.075,0.13686724575389653,0.47451312513340627,0.2179769769071358
0.475,0.475,0.05,0.14500774085814075,0.48761888738623765,0.21310745694169367
0.475,0.5,0.025,0.1522516375335731,0.48884316202317285,0.22737065490314026
0.475,0.525,0.0,0.0991567749188717,0.44269051441502866,0.10083193825551254
0.5,0.0,0.5,0.1475042974564642,0.4421880188696252,0.2774735356868369
0.5,0.025,0.475,0.1513603212279539,0.4858577978034455,0.21090819885665063
0.5,0.05,0.45,0.14721293648636846,0.4812205817608588,0.22024058380576117
0.5,0.075,0.425,0.13499033837975932,0.4700765096673328,0.21692810668434676
0.5,0.1,0.4,0.13417990133401372,0.4601449122545894,0.21477614557088848
0.5,0.125,0.375,0.1349025901086451,0.4566347550828407,0.2092383862132115
0.5,0.15,0.35,0.13401274175065092,0.4583601659172784,0.2088788136752216
0.5,0.175,0.325,0.13423331126601615,0.45813490469385265,0.20542541008815118
0.5,0.2,0.3,0.13452766091141022,0.45846550958436505,0.20137718915738095
0.5,0.225,0.275,0.13374810040424281,0.4590186169651418,0.20433701112095481
0.5,0.25,0.25,0.13709514151217567,0.45413864949240623,0.19936735529673055
0.5,0.275,0.225,0.13674756452965148,0.456163385150988,0.200388358440499
0.5,0.3,0.2,0.13995488261725259,0.46376709035877867,0.20198686734366864
0.5,0.325,0.175,0.13900969679146458,0.46431049566163424,0.2035969811220431
0.5,0.35,0.15,0.14013297101282982,0.46901384960443343,0.20488420333553323
0.5,0.375,0.125,0.13671241027134967,0.4652536834896406,0.21584661124919932
0.5,0.4,0.1,0.13780068104354368,0.46789445579367095,0.209163189771858
0.5,0.425,0.075,0.13729760091626664,0.47314163840499013,0.21287925678723865
0.5,0.45,0.05,0.1480425538391435,0.48721609423900103,0.217176701696898
0.5,0.475,0.025,0.1517499957342608,0.48894531362150273,0.2340538001405596
0.5,0.5,0.0,0.10146898148430154,0.45087562463224656,0.09662050377209956
0.525,0.0,0.475,0.14774452773178948,0.4449946634728257,0.2681614739716944
0.525,0.025,0.45,0.15167820776109825,0.48624757442701916,0.21254533002249068
0.525,0.05,0.425,0.14752384166419785,0.4805646929773149,0.2272645669590408
0.525,0.075,0.4,0.13373580706506313,0.4715838129401746,0.2191849858757752
0.525,0.1,0.375,0.13259416688585765,0.4601490874222155,0.21792207162598237
0.525,0.125,0.35,0.1338559054909369,0.4567357870643481,0.21091411232856772
0.525,0.15,0.325,0.13259899669410077,0.4578051950940274,0.21214548894612265
0.525,0.175,0.3,0.1332287649198844,0.4577896289704372,0.209379904441657
0.525,0.2,0.275,0.13313012643335248,0.45802337704706825,0.20646004897037865
0.525,0.225,0.25,0.13265034299866646,0.459149353285871,0.20817110667801736
0.525,0.25,0.225,0.1365272672992244,0.4543059550925937,0.20363597572826816
0.525,0.275,0.2,0.13720328460431808,0.4568848085604474,0.20506999790053723
0.525,0.3,0.175,0.13858742729612195,0.4646542110344452,0.2043765232368515
0.525,0.325,0.15,0.137097033426674,0.4683820988995099,0.20833182464141756
0.525,0.35,0.125,0.13727187691291554,0.466137274593042,0.21493672311380457
0.525,0.375,0.1,0.13923215377542125,0.4696615877460164,0.2127782424243007
0.525,0.4,0.075,0.13808040202441466,0.4711875435341362,0.21475100721478543
0.525,0.425,0.05,0.14514396598833548,0.48658105517889827,0.2244430774976597
0.525,0.45,0.025,0.15075467425240904,0.48872991296905155,0.23883659990071315
0.525,0.475,0.0,0.10456668850752063,0.45384299766503233,0.10405661679879602
0.55,0.0,0.45,0.15149281471868517,0.4486357779673164,0.26102418906189606
0.55,0.025,0.425,0.1554158633906208,0.4859129345155949,0.21293895994026776
0.55,0.05,0.4,0.14579417154847876,0.4800915413447298,0.22519077399841822
0.55,0.075,0.375,0.13373580706506313,0.46974103904732223,0.21849313016411917
0.55,0.1,0.35,0.13346163435835678,0.459722731762365,0.21336854722892326
0.55,0.125,0.325,0.1338451932803391,0.45714092583929544,0.212757591285197
0.55,0.15,0.3,0.13256686006230733,0.4582103338689747,0.2148816267546456
0.55,0.175,0.275,0.13278742957767256,0.457153578210751,0.2063989137850431
0.55,0.2,0.25,0.1326001156248527,0.4573568065094106,0.20523623014903067
0.55,0.225,0.225,0.1320888908576946,0.4585922613052913,0.207637919006505
0.55,0.25,0.2,0.13641716741174073,0.45460609377930844,0.20433646047677495
0.55,0.275,0.175,0.1352440356447806,0.45727080963206723,0.20557993872913002
0.55,0.3,0.15,0.138875241721141,0.46729185440879695,0.20059588553004168
0.55,0.325,0.125,0.13465186910000668,0.4653589204560953,0.2150002831377408
0.55,0.35,0.1,0.14139249362044434,0.47113692695498727,0.20728062037819173
0.55,0.375,0.075,0.14280245696219926,0.47160970387082135,0.21406679337286508
0.55,0.4,0.05,0.1488382798642992,0.48445434135623455,0.22038279051534387
0.55,0.425,0.025,0.15140181039324066,0.4876864637986184,0.24801429491317403
0.55,0.45,0.0,0.10599310087598253,0.4551665024414302,0.10343802933283115
0.575,0.0,0.425,0.15390175571866904,0.4493969225506857,0.2691464385640441
0.575,0.025,0.4,0.15588967110524704,0.48589138388404124,0.2150453270840337
0.575,0.05,0.375,0.14746447063061238,0.48006999071317613,0.2253037831737035
0.575,0.075,0.35,0.13381479279994432,0.4695043124567481,0.21818067848901454
0.575,0.1,0.325,0.13341213980438915,0.4605326755656091,0.21548232208155782
0.575,0.125,0.3,0.13368904953580046,0.4571193752077417,0.20904839979577414
0.575,0.15,0.275,0.1324107163177687,0.45818878323742096,0.21163765870885848
0.575,0.175,0.25,0.1331218633418221,0.4579635220139951,0.20806056000811382
0.575,0.2,0.225,0.13335016283344264,0.45814367419325486,0.20688199343267946
0.575,0.225,0.2,0.13239118799005065,0.45954825318320436,0.20805454106183066
0.575,0.25,0.175,0.13705556265112048,0.45636531319780405,0.20411098587443777
0.575,0.275,0.15,0.13757147213970694,0.46187041733663875,0.20313242557907057
0.575,0.3,0.125,0.1369556263949408,0.4669373328202486,0.21332372708860725
0.575,0.325,0.1,0.13831686079204786,0.4700933871208649,0.2047595590396213
0.575,0.35,0.075,0.14350480793039225,0.4715894019004228,0.2082282733829977
0.575,0.375,0.05,0.14906842156135666,0.48405884829314544,0.22206088554692396
0.575,0.4,0.025,0.1526764975953908,0.4878552941537453,0.24717768222419817
0.575,0.425,0.0,0.11005921180079518,0.4549362991983804,0.10315311848060718
0.6,0.0,0.4,0.15587541190880397,0.45152891663849387,0.2705637931827925
0.6,0.025,0.375,0.1562919849559281,0.4877667597935998,0.21404973219545365
0.6,0.05,0.35,0.14746447063061238,0.4806849486175625,0.2253037831737035
0.6,0.075,0.325,0.13469297248304132,0.47149346533846265,0.21511845248626638
0.6,0.1,0.3,0.13293349277997815,0.4627038876101767,0.2132271228751078
0.6,0.125,0.275,0.1327090716244384,0.4581386798470588,0.20809224615595148
0.6,0.15,0.25,0.13173922891673503,0.4596219148356657,0.21109797584159648
