Na2O,B2O3,SiO2,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
0.6,0.025,0.375,624.3712314605713,844.1251244485379,668.6758195400238,1138.5396378180162,1044.9678539276124,-5.356770991751055,1.174000437020455,0.1930138272648282,0.038913522733702265,0.4788246185094814,0.07095872751185578,0.7464098507677317,0.3519603112941375,0.09429240208753409,0.08616746484546231,0.9138325351545377,-4.938695872997771,0.6370511462822768
0.6,0.05,0.35,613.2476457595825,840.9275138914586,659.8797984361648,1128.0348448626053,1034.4602812170983,-5.405516560301076,1.1855255635418018,0.2018376197941009,0.04133928387847109,0.48293572032127996,0.07604130729082978,0.7930130775892907,0.37126904555804147,0.0996083520460555,0.09058529963028468,0.9094147003697153,-4.919119466777353,0.6857838133536608
0.6,0.075,0.325,603.4072660446167,835.6974822521211,649.5473301649093,1119.0068442192667,1023.7843167424203,-5.448713444621743,1.1519483407620177,0.2075860549088721,0.041233049072621784,0.4851896400942092,0.0764658742390434,0.8199171908566942,0.38496423440537186,0.09828337213110616,0.0894881727476192,0.9105118272523808,-4.945717144890876,0.7213988035718093
0.6,0.1,0.3,592.827074432373,833.9967193245889,639.8721000194549,1109.7592282833189,1011.4744385421277,-5.486527961186297,1.1154689960600461,0.21731708891962087,0.0423921012667366,0.4898410835294113,0.07935708002561645,0.8745555942425399,0.4068128047679566,0.10011984316510984,0.09100812405770187,0.9089918759422981,-4.974988534179293,0.745466711916395
0.6,0.125,0.275,585.4704259872436,833.0302636265756,633.4525637865066,1102.3937203925102,1000.8720308184625,-5.549578056013694,1.0920836274400072,0.224565718272767,0.043525409217841725,0.49354106218401267,0.08195484463344771,0.9190550218341268,0.4228391847835638,0.10232016772965138,0.09282254895180855,0.9071774510481915,-4.992589833924669,0.7944442827767891
0.6,0.15,0.25,579.7091468811035,828.8870866537095,630.4563856363296,1098.8075572760279,990.5326297521592,-5.628707156025893,1.052971177596614,0.22677122861288332,0.04618391857535986,0.4938211723486755,0.08753913756277894,0.9231531761859737,0.42983268612063424,0.10835296638110238,0.0977603432008551,0.9022396567991449,-5.028872097821058,0.8456043179811201
0.6,0.175,0.225,577.3405288696289,822.8540008306504,628.6658669352531,1097.676064708656,981.2394588232041,-5.669732322618526,1.0027286186066096,0.22366659878493886,0.0467581827788574,0.49125125326240116,0.08889959304626295,0.8933542980377507,0.4252489816395026,0.1094333093593447,0.09863892532894857,0.9013610746710514,-5.07821977006231,0.8550678489576503
0.6,0.2,0.2,575.9152072906494,815.5374889314176,628.0406616568565,1100.607538179192,973.2668608665467,-5.699916361618049,0.9506220872604743,0.2177181904797701,0.047360619074481095,0.4864458243319956,0.09050890427330002,0.840573333722953,0.4160721554272781,0.11030280994259117,0.09934479941403952,0.9006552005859605,-5.13264287876924,0.846374269767016
0.6,0.225,0.175,575.0164684295654,810.8482938647271,627.4306595563888,1103.91157627557,965.9216047763825,-5.7310878228287905,0.9157050196380361,0.21363289461174279,0.04748042529245045,0.4829559530093701,0.0911525043273499,0.8047129735773282,0.4101305586590327,0.11000270795255007,0.09910129692877508,0.9008987030712249,-5.170163555638265,0.8426653615357305
0.6,0.25,0.15,574.8358205795288,806.0193609237672,629.6189458012581,1108.257831078509,960.0149059534074,-5.769281680640715,0.8885014917793483,0.20860086332009986,0.04943175106501768,0.4788915697767304,0.0953022119715833,0.7649044154633116,0.4021731633062941,0.11445606887956088,0.10270128368059533,0.8972987163194046,-5.200780125735546,0.8497327684121305
0.6,0.275,0.125,577.1575750350952,799.3376873672009,633.1892528772354,1113.7754782748807,957.660246127844,-5.807640108821174,0.8589029584477994,0.19948375293397466,0.050307875272067655,0.47271989024196404,0.09708211460056308,0.7065948138445571,0.38495572429868163,0.11659027013472686,0.10441634075913914,0.8955836592408608,-5.234692345357219,0.8656198932767055
0.6,0.3,0.1,581.1437295913696,791.3082879126073,638.5761025190353,1117.767788370806,956.6117047309876,-5.841868999372047,0.8350678341952817,0.18802166291404893,0.05138130971852018,0.4657736907109631,0.09882645205179999,0.6437691598077661,0.36163955252346025,0.1198526072621205,0.10702534108943407,0.8929746589105659,-5.261635345886084,0.8860473582567824
0.6,0.325,0.075,586.2786735534668,782.4791390240193,644.5345509886741,1119.0808251467543,955.9765486061574,-5.872480397498353,0.8257860049334078,0.17532287307739652,0.05205689895327069,0.45883530107311904,0.09936550664910825,0.5828861635559724,0.3346539356128561,0.12276121551804926,0.10933866776063017,0.8906613322393698,-5.271936903865193,0.9114401129029536
0.6,0.35,0.05,591.66731300354,773.9911137461663,652.1059369087219,1118.278339895108,956.2802407681943,-5.904367325112361,0.8322624219513004,0.16303973191480026,0.05404613659140611,0.45264076810518517,0.10214967529365658,0.5295688799785775,0.308152566037623,0.1296486525542931,0.1147690056205878,0.8852309943794122,-5.2648374041755694,0.9462824701704131
0.6,0.375,0.025,598.5713562011719,765.7962320089341,660.4108027458191,1115.9412075836015,957.2865191340447,-5.90965060142641,0.8569140155939461,0.14985097303635012,0.0554146097701249,0.4466553632703891,0.10331173702849858,0.47758753508688306,0.27937333464977937,0.13575262131332086,0.11952657538782004,0.8804734246121799,-5.238368613941421,0.9606227544942505
0.6,0.4,0.0,571.8304161071777,700.9355818867684,643.1895554304123,1053.5488520768042,911.1390313148498,-5.765193176471716,0.7076503199580353,0.12254312225303331,0.06773215991130181,0.43124432285266934,0.12479073745153803,0.36613813686028146,0.22577526858136318,0.17389429192029485,0.14813454083317235,0.8518654591668277,-5.337659036523445,0.8630783002925053
0.625,0.0,0.375,639.347187423706,865.8232543706895,703.38659491539,1314.0832450533046,1116.0888309121133,-4.711739396640298,0.5487485149066584,0.17234529684441463,0.04873314360619997,0.44323219295442157,0.10016374319207566,0.5052337296534167,0.35423017634531956,0.10486287664623972,0.09491030865707621,0.9050896913429238,-5.688497240993162,-0.3334884777365975
0.625,0.025,0.35,606.3068927764892,831.2642216920854,658.2510026931762,1136.904576195903,1040.0357728838922,-5.328104317741008,1.1208359375072388,0.19786825880172473,0.04568906749455848,0.4768579351890728,0.08567296617529276,0.7360197225291016,0.37102881658732034,0.10852130390789007,0.09789735526535934,0.9021026447346406,-4.990612091655936,0.593345446767063
0.625,0.05,0.325,597.4243148803711,828.0181006729604,648.151551926136,1125.0042868240184,1029.5165705025197,-5.384653228221951,1.1106605857522054,0.2049714729919607,0.04509070555541808,0.48072709652731854,0.08490989700665699,0.7764461666755802,0.3859799141900739,0.10637925156626839,0.0961508012877776,0.9038491987122224,-4.991647768903391,0.6561307849708214
0.625,0.075,0.3,587.9036487579345,823.0881076693536,637.2011298179626,1114.8938371495076,1017.2140663206578,-5.439583063114294,1.0838541285285506,0.21094785088481993,0.044217197563912326,0.48337404446584536,0.0838529938777876,0.8059624440219024,0.40003912105035205,0.1031991493766157,0.09354534893806835,0.9064546510619317,-5.010612901064489,0.7012034947481193
0.625,0.1,0.275,578.1194309234619,821.6527855038644,627.9651879310608,1106.4693213753374,1004.6641106247903,-5.491654961129163,1.0544695052891384,0.22009950920075344,0.045049380081899404,0.48774680727425757,0.08622051835894447,0.8550534253049829,0.42125094150769726,0.10416996118467926,0.0943423248653802,0.9056576751346198,-5.033409248558499,0.7353100174857375
0.625,0.125,0.25,571.6392425537109,819.2516604304315,622.3533628821373,1102.1726088564237,993.6851877212525,-5.565015367719058,1.0150373047722052,0.2246584753486431,0.04601286578972923,0.48945265845754243,0.0887170028808183,0.87520001348183,0.43316203550083426,0.10569421871657089,0.09559082151958335,0.9044091784804167,-5.069461922741476,0.7810610457061397
0.625,0.15,0.225,567.7728132247925,815.0987732052804,619.8990549087524,1099.5413815769946,983.5915138959886,-5.626736240339044,0.9755705982938832,0.2249355632488936,0.04740725775068053,0.48886932993584975,0.09180827343228594,0.8695109407001302,0.4356072608967395,0.10867731804665044,0.09802430001736318,0.9019756999826368,-5.106852559326838,0.8138910466233329
0.625,0.175,0.2,564.4649528503418,809.7946090936662,617.6743081450462,1098.362840464726,974.4483180284501,-5.676412046171164,0.9344043484274733,0.22335939200157523,0.048444242043176856,0.4869984807502123,0.09426511783595533,0.8501616933981324,0.43462336324779643,0.11069403931466744,0.09966204498852725,0.9003379550114727,-5.147087314643712,0.8347149023637573
0.625,0.2,0.175,562.4581512451172,803.2609148859979,617.0829203367233,1100.7654749906824,966.3995585680009,-5.7060591579736055,0.8923713400474595,0.218759371648097,0.049624348085652414,0.4829542475319055,0.09711792596601711,0.809408647572152,0.4281256536291884,0.11293516494653467,0.10147506207332399,0.898524937926676,-5.19101825926417,0.829195103108053
0.625,0.225,0.15,561.207861328125,797.7660136759282,617.030624115467,1104.127700333399,959.2488518297673,-5.73471229967218,0.8573226949082027,0.21424890642302777,0.05055824862512371,0.4790422014888027,0.09946896085032533,0.7721531857614046,0.42151610597181793,0.11460295188133389,0.10281953020839935,0.8971804697916007,-5.228715916267396,0.8251323777757796
0.625,0.25,0.125,559.9829744338989,790.9825048685075,618.4339926481247,1109.4571533501842,955.1619213461877,-5.7670877000776795,0.8223751811991109,0.2082095101528422,0.052684340298968305,0.473801061628015,0.10437999168334608,0.7253309848551385,0.41251170299977763,0.11903922847682612,0.10637627837127363,0.8936237216287264,-5.267845888137223,0.8301602579289555
0.625,0.275,0.1,562.5918239593506,784.347709798813,622.1465951442718,1115.197075827569,952.3803021848203,-5.804929717791353,0.7899793339201056,0.1988490560512823,0.05340291189404946,0.4674889134732181,0.10585786826014082,0.6702623870833964,0.394168340874227,0.12078838479659709,0.10777091057962561,0.8922290894203744,-5.304723910052584,0.8446556368786122
0.625,0.3,0.075,565.3180927276611,776.239771538973,627.3602686166763,1120.88845351658,951.4480574965478,-5.835526274027659,0.7602720192571522,0.18817365648614195,0.05535089213772285,0.4603467904142138,0.10974737353559932,0.6119903827893242,0.37310265056901726,0.1257115151419335,0.11167294058112513,0.8883270594188749,-5.3388527716194565,0.8579343798728377
0.625,0.325,0.05,569.9289459228515,767.2039329946042,633.0785836815834,1123.2814455845717,950.9843381285668,-5.870021009020013,0.7490405622597622,0.17562382771228627,0.0562188915404615,0.4531060858370835,0.11080265041895257,0.5540225936674635,0.34613961702246443,0.1288234783321792,0.11412189842340459,0.8858781015765954,-5.351936608233334,0.8851680861502828
0.625,0.35,0.025,576.0109428405761,758.7081558346749,639.8863770008087,1123.0776239731115,950.6511132061482,-5.8977657397453145,0.7583995234209464,0.1626754990877397,0.056875351085938684,0.44653832098787266,0.11089274423370024,0.5014064815240935,0.3171766357304505,0.13219493225607618,0.11675986925030395,0.8832401307496961,-5.342420025607991,0.9125867635182969
0.625,0.375,0.0,551.3433059692383,688.8494185447694,627.0391720771789,1015.7259782118214,905.5549916565418,-5.7532969651100325,0.9066241139662652,0.13537717408548483,0.07452390480472176,0.43957815107374637,0.13729352526529826,0.4206667884524705,0.24940198073830094,0.19474771181638556,0.16300320970718488,0.8369967902928152,-5.106929006256744,0.9626547903084292
0.65,0.0,0.35,622.6426357269287,855.8949294030667,692.9244139432907,1302.2349917045742,1109.0964271068574,-4.713440975676253,0.49884353383943014,0.17911689914799478,0.05397011957447551,0.44464900895811565,0.11287659113531275,0.5225887465117878,0.3746166425044415,0.11534639440298226,0.10341755259335766,0.8965824474066424,-5.73053518791514,-0.3210029600834106
0.65,0.025,0.325,588.0190967559814,815.8138231277467,646.4898423194885,1132.5082803611128,1034.6857574224473,-5.316576097946105,1.0362846564178827,0.20114177558077578,0.051629419914583786,0.4741649763776033,0.09943681401859557,0.7192886429455493,0.38739341567047175,0.12030561185931682,0.10738642258486186,0.8926135774151381,-5.071798115683852,0.5775623020893323
0.65,0.05,0.3,580.2504581451416,814.3115083813668,635.7964736461639,1119.5265394537075,1023.6317736148835,-5.375451256421558,1.0383406166341806,0.20907146189713324,0.04961563084348763,0.47906961297375206,0.09572765470721657,0.7668726189987318,0.403379345850819,0.114828536465463,0.10300107389565404,0.896998926104346,-5.059728170177034,0.6450814170680857
0.65,0.075,0.275,572.9909957885742,810.253520512581,626.4056084394455,1110.115500480186,1010.7733931779862,-5.435334790364701,1.0178558351747387,0.21372778293914252,0.04811626594508996,0.4814035964502622,0.0932206841703679,0.7912391052364788,0.41407723065085195,0.11042695948498904,0.0994454957543579,0.9005545042456421,-5.072880498275392,0.6896264857551455
0.65,0.1,0.25,565.5050262451172,808.8275006055833,617.5780966520309,1101.8622214595264,997.7306255936624,-5.494968631334893,0.9975913623465529,0.22082840270007736,0.047259148551202515,0.4850925923602276,0.0920824183520922,0.830353733002667,0.430274644906513,0.10752586702612434,0.09708655140926656,0.9029134485907334,-5.086663223779866,0.7288111707777971
0.65,0.125,0.225,560.4794677734375,805.2775058090688,612.3735496044159,1098.981786516493,987.6037503421308,-5.5712210238440285,0.9593463398224478,0.22274985904141503,0.04722014729240428,0.4852644216472775,0.09258872949821514,0.8334847467868156,0.43676539839740564,0.10664447885282073,0.09636742503190496,0.903632574968095,-5.122634649972796,0.7758465313876176
0.65,0.15,0.2,556.4605087280273,800.6309052944184,609.7150491714477,1097.3299337175793,977.744614326954,-5.627075421178176,0.921478171446984,0.22251320142081665,0.04853101952937937,0.48411871585764793,0.09570228184772914,0.8229565087019703,0.4387919587043517,0.10921434544187338,0.09846099258513114,0.9015390074148689,-5.159196281240359,0.8008226170430632
0.65,0.175,0.175,553.0937341690063,795.3779036045075,607.751309120655,1097.0192138221314,968.5408487856389,-5.683117088242038,0.8771961748111727,0.22085681488782447,0.049823717089891174,0.48201421882835815,0.09882154068110857,0.8032194571118308,0.43805263821966844,0.11171297856743266,0.10048724870639489,0.8995127512936051,-5.203232293435519,0.8257121505804411
0.65,0.2,0.15,551.387603187561,787.8906463027001,607.020359301567,1099.0293338092154,960.3545510411263,-5.7143221619683695,0.8425141847593822,0.21519265759306347,0.05061990103683942,0.47738885165369527,0.10089591385877042,0.7601209769523977,0.4289233957164064,0.11307264500546468,0.10158604248594175,0.8984139575140583,-5.239504383602541,0.8237497313855124
0.65,0.225,0.125,549.4642261505127,781.0708668470384,606.6808291912079,1102.918569354484,954.7454177081586,-5.738822193623827,0.8124091498844466,0.20999432517677202,0.0518774500951443,0.4726936572880074,0.10413162553192691,0.7196156408516471,0.4215135939224596,0.11530078913762047,0.10338089084180963,0.8966191091581904,-5.2726777477330105,0.8194777388437421
